GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47
29/6/2010,Luis Jiménez,5250624,1652,6/17/1984,26,18,2,0,0,4489,7000,6800,138,134,953140,183,75,M/AM C,1,1,1,1,1,1,1,1,1,1,1,15,12,15,11,15,13,8,14,5,5,15,13,5,16,10,13,12,13,12,15,15,12,18,10,15,6,12,10,13,15,8,10,14,15,14,20,10,10,10,4,12,14,11,18,14,12,9,12,15,15,13,M/AM C,411,1,20,20,1,1,1,11,20,14,1,1,20,11,14,1,1,1,15,11,14,1,1,5.49756E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Kamel Ghilas,8433736,5,3/9/1984,26,16,3,0,0,4160,6250,5800,138,129,3910000,177,71,AM/S RLC,2,1,1,2,2,2,1,1,1,1,3,13,12,15,12,14,12,9,13,8,6,11,13,6,14,9,13,10,12,9,11,12,8,13,8,11,8,14,16,15,13,11,9,8,12,13,20,12,10,11,4,13,7,10,14,11,14,15,5,12,12,11,AM/S RLC,626,20,18,20,1,1,1,16,12,18,1,1,15,16,18,1,1,1,1,12,12,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Jussiê,310879,1651,9/19/1983,26,0,0,0,0,4624,6100,6100,145,136,14155818,180,76,M/AM LC,3,1,2,3,2,1,3,5,1,3,3,13,13,16,11,14,13,8,12,7,5,14,15,5,16,9,12,10,12,7,13,8,10,15,6,14,6,8,9,16,14,14,10,12,11,15,20,13,13,10,9,13,14,11,12,15,14,13,13,13,13,8,M/AM LC,414,13,20,20,1,1,1,15,20,13,1,1,20,15,13,1,1,1,15,15,13,1,1,34359738372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,José Paolo Guerrero,5290748,1656,1/1/1984,26,28,9,0,0,4750,7950,7450,149,149,6796924,184,72,AM/S C,1,2,1,3,3,3,3,1,3,2,3,9,14,15,13,18,9,16,12,5,6,16,13,9,18,14,17,16,9,7,17,15,11,13,5,15,8,12,9,10,15,18,13,17,9,14,20,12,11,7,18,14,8,5,12,17,6,14,9,7,5,16,AM/S C,621,20,17,20,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,67765376,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,José Antonio Reyes,6701501,796,9/1/1983,26,21,4,0,0,5929,7500,7500,165,154,91453172,175,71,M/AM/S LC,3,2,2,2,3,3,3,5,3,1,1,14,16,16,12,14,15,8,15,9,9,16,14,8,17,6,13,15,12,11,16,12,17,16,12,14,14,9,7,14,16,14,8,20,11,15,10,12,8,13,11,13,8,12,9,18,14,14,14,5,11,11,M/AM/S LC,424,18,20,18,1,1,1,20,20,14,1,1,16,20,14,1,1,1,1,12,13,1,1,5.4989E+11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Jesús Dátolo,955586,1649,5/19/1984,26,2,2,0,0,4556,6750,6750,150,135,10067307,179,76,M/AM LC,1,2,1,1,1,2,2,6,2,3,1,16,16,15,10,16,16,7,14,3,6,15,15,8,15,8,8,8,11,12,14,12,12,14,4,10,6,12,11,16,15,11,7,20,10,16,5,14,10,5,4,10,13,12,12,11,15,12,12,14,16,8,M/AM LC,414,1,20,15,1,1,1,20,20,12,1,1,15,20,12,1,1,1,15,15,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Ivan Todorovic,5753770,802,7/29/1983,26,0,0,12,0,2000,5500,4500,115,101,480715,183,77,M/AM LC,2,3,1,1,2,3,1,6,2,1,1,10,8,12,8,10,8,7,9,10,9,12,8,8,12,8,11,14,10,10,9,8,10,7,9,8,9,13,9,11,15,12,11,20,12,13,14,15,13,10,18,17,10,11,15,9,10,5,12,12,7,3,M/AM LC,414,1,16,20,1,1,1,15,20,1,1,1,16,12,1,1,1,1,20,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Issam Jemaa,8627187,51,1/28/1984,26,29,11,0,0,4032,6750,5700,138,127,3668353,185,80,M/AM/S LC,1,2,2,1,1,2,1,6,3,2,2,11,13,14,8,12,10,12,10,7,4,12,12,4,15,12,11,8,12,12,12,10,14,14,7,13,7,7,10,17,12,15,12,20,13,14,8,12,15,13,8,14,7,8,12,14,12,12,12,12,12,7,M/AM/S LC,424,17,20,17,1,1,1,20,20,1,1,1,15,20,1,1,1,1,10,16,1,1,1,34359738369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Gorka Larrea,814549,796,4/7/1984,26,0,0,1,0,3721,5250,5250,135,122,1207877,184,71,DM/M/AM C,1,2,3,2,1,1,1,3,3,2,1,6,9,10,10,9,9,11,8,7,12,11,10,13,11,15,11,16,11,13,10,11,14,12,11,9,12,16,17,11,11,12,11,12,16,12,20,16,12,16,9,12,9,15,17,15,17,15,16,16,1,7,DM/M/AM C,431,10,19,20,1,17,1,1,20,12,1,1,19,1,1,1,1,1,20,1,12,1,1,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Goran Pandev,837912,781,7/27/1983,26,53,23,0,0,6320,7950,7900,165,159,154317397,184,75,M/AM/S RLC,1,1,1,1,1,1,1,1,1,1,1,14,14,16,13,15,14,9,14,9,7,16,14,8,17,13,13,13,13,12,15,13,17,16,11,16,10,14,14,15,16,13,9,20,13,14,10,15,12,12,8,13,9,15,16,17,13,10,14,14,10,15,M/AM/S RLC,426,18,20,18,1,1,1,18,20,20,1,1,15,18,20,1,1,1,1,12,12,1,1,8.79616E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29/6/2010,Fernando Belluschi,954463,1649,9/10/1983,26,2,0,0,0,3250,7150,6850,150,137,9462806,173,69,M/AM RC,3,2,1,1,1,3,1,1,1,2,1,14,15,15,13,14,15,10,15,5,8,15,16,10,15,11,12,12,14,11,15,13,16,16,12,14,10,15,12,12,13,9,8,12,14,12,20,13,7,13,6,15,7,14,12,14,16,15,16,15,16,8,M/AM RC,413,5,20,20,1,3,1,10,20,17,1,1,20,10,17,1,1,1,15,5,15,1,1,4.39805E+12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29/6/2010,Didier Konan,8631068,24,5/22/1984,26,3,0,1,0,3364,5500,5500,133,116,3249921,174,67,M/AM RC,3,3,1,1,3,2,1,3,2,1,1,12,13,12,10,16,12,5,16,2,10,14,12,7,15,14,12,10,11,10,11,11,12,15,4,11,5,12,14,11,12,12,9,10,13,12,20,13,11,11,7,10,8,14,8,14,4,14,5,10,14,18,M/AM RC,413,15,20,20,1,1,1,13,20,15,1,1,20,13,15,1,1,1,15,1,12,1,1,67109632,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Daniël de Ridder,856951,784,3/6/1984,26,0,0,30,2,2756,5750,5500,115,105,1722887,180,70,M/AM RC,1,1,2,3,2,3,2,1,3,3,1,11,12,11,10,10,9,8,10,11,5,13,12,5,14,8,10,11,10,14,13,11,12,14,7,11,11,14,11,12,11,12,7,9,14,12,20,11,12,14,6,12,8,11,14,15,11,10,14,12,13,6,M/AM RC,413,14,20,16,1,1,1,10,20,20,1,1,16,10,20,1,1,1,15,10,18,1,1,34359738370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Cristóbal,1511669,796,4/21/1984,26,0,0,0,0,3660,6050,6050,131,121,790657,180,76,M/AM RC,1,2,1,3,2,1,2,4,3,1,1,9,11,12,13,13,9,3,12,2,9,13,9,9,12,14,13,10,13,10,13,11,10,14,15,13,13,8,12,11,13,13,9,12,13,13,20,13,9,10,8,10,12,10,7,11,11,13,12,7,10,9,M/AM RC,413,9,20,20,1,1,1,12,20,17,1,1,20,12,17,1,1,1,16,10,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Cristian,7448121,796,9/21/1983,26,0,0,0,0,3600,5000,5000,135,120,4541535,171,66,M/AM RLC,2,1,3,3,3,1,1,6,1,3,1,11,12,14,10,12,8,8,11,7,6,12,13,6,14,11,10,15,9,12,13,6,14,14,8,14,8,11,11,14,12,9,7,14,12,14,20,13,8,11,8,11,7,16,8,13,11,12,15,10,11,6,M/AM RLC,416,14,20,20,1,1,1,16,20,20,1,1,20,16,20,1,1,1,15,15,19,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Cédric Makiadi,8707354,53,2/23/1984,26,6,2,0,0,4160,6250,6250,134,129,3637733,177,77,M/AM C,3,3,2,3,2,2,3,2,1,2,3,7,13,14,12,11,9,8,9,8,11,12,11,12,13,13,12,11,14,13,13,11,13,11,8,13,10,13,13,15,14,12,11,11,14,14,20,13,11,13,8,14,7,14,13,14,13,12,13,13,13,6,M/AM C,411,8,16,20,8,8,1,10,20,14,1,9,16,10,14,1,1,8,20,10,14,1,9,384,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Carmelo,824066,796,7/9/1983,26,0,0,2,0,4422,6250,6250,139,133,3140828,180,70,M/AM RLC,1,3,1,3,3,3,1,7,3,3,1,13,15,17,13,14,8,9,11,8,7,16,14,6,17,13,10,11,9,12,15,15,13,15,10,15,12,9,11,16,15,8,9,1,6,16,20,13,7,10,12,16,7,10,9,15,8,7,9,12,8,12,M/AM RLC,416,1,20,20,1,1,1,15,20,15,1,1,20,15,15,1,1,1,15,15,15,1,1,285212672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Bosko Jankovic,5753917,802,3/1/1984,26,25,5,22,6,4489,7000,6950,140,134,2638207,185,78,M/AM RLC,1,3,1,2,3,2,3,1,2,3,3,12,12,12,11,12,12,11,16,5,5,13,12,5,14,12,12,14,13,11,11,13,18,16,15,12,12,13,13,11,14,13,9,11,12,13,20,14,13,9,13,12,5,15,12,16,14,15,16,11,17,5,M/AM RLC,416,9,20,18,1,1,1,18,20,20,1,1,18,18,20,1,1,1,15,15,15,1,1,3.52531E+13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29/6/2010,Apoño,1502372,796,2/13/1984,26,0,0,0,0,4900,7150,7150,151,140,12170251,178,69,DM/M/AM C,3,1,1,1,2,2,3,4,2,1,1,13,11,12,10,14,11,11,14,7,11,14,17,14,13,8,13,11,12,12,14,12,12,13,9,12,14,12,14,14,12,12,10,17,8,12,20,14,12,10,11,14,15,11,7,12,12,14,12,8,15,5,DM/M/AM C,321,1,18,20,1,20,1,1,20,1,1,1,18,1,1,1,1,1,20,1,1,1,1,4326528,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Andrés Iniesta,824041,796,5/11/1984,26,49,8,19,6,7921,9100,9100,187,178,124210532,170,65,M/AM LC,2,2,3,1,1,1,2,4,3,1,1,15,15,19,9,19,13,5,13,5,7,20,13,11,20,5,18,9,19,16,20,17,15,19,11,18,10,13,12,14,18,8,6,14,8,12,20,13,6,12,5,18,13,16,10,15,15,14,19,18,15,4,M/AM LC,414,1,20,20,1,9,1,18,20,13,1,1,20,18,13,1,1,1,19,15,13,1,1,1.7614E+13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29/6/2010,Andreas Ivanschitz,134539,755,10/15/1983,26,49,7,10,1,4556,7250,7000,138,135,2551396,183,79,M/AM LC,1,2,2,3,1,1,2,4,3,2,1,15,16,15,12,14,17,11,14,9,6,15,14,8,16,10,12,8,10,10,14,13,14,16,14,14,8,12,11,12,13,13,10,20,13,12,14,13,12,10,12,13,6,8,10,15,10,9,14,12,10,8,M/AM LC,414,3,20,17,1,1,1,20,20,8,1,1,17,20,8,1,1,1,15,18,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Alexandre Licata,8430610,769,1/2/1984,26,0,0,0,0,1050,5400,5400,135,120,3017272,178,76,M/AM/S C,1,1,1,2,1,2,1,4,1,3,3,11,11,13,14,14,7,12,13,7,3,12,16,3,14,6,10,8,12,11,13,11,10,14,6,15,6,9,11,15,12,14,9,20,8,12,10,12,14,14,6,13,18,8,14,15,12,10,14,14,10,9,M/AM/S C,421,18,20,20,1,1,1,12,20,1,1,1,20,12,1,1,1,1,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Thomas Kahlenberg,927939,764,3/20/1983,27,34,3,26,10,4200,6750,6850,147,146,8000000,183,72,M/AM LC,1,3,3,3,3,3,3,10,2,1,3,14,13,13,10,14,15,7,14,6,5,17,15,5,16,10,13,12,14,13,16,15,13,12,9,13,7,12,12,14,12,14,11,16,10,13,20,15,10,14,6,15,13,12,14,14,16,15,17,15,14,5,M/AM LC,414,5,20,20,1,5,1,16,20,12,1,1,20,16,12,1,1,1,18,16,12,1,1,4195456,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Somen Tchoyi,8443300,11,1/29/1983,27,14,2,4,0,4900,6299,5900,145,140,6037500,190,87,M/AM RC,2,2,1,3,2,3,1,9,2,1,2,10,15,17,11,15,10,7,13,10,5,12,10,10,16,8,11,10,13,9,12,13,12,17,12,11,8,11,11,14,14,14,14,16,12,12,20,14,15,6,8,14,10,11,12,12,15,10,5,12,15,15,M/AM RC,413,1,20,19,1,1,1,14,20,20,1,1,18,14,20,1,1,1,19,14,20,1,1,5.5083E+11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Sergio García,7443839,796,6/9/1983,27,2,0,12,5,5041,7000,7000,157,142,11914968,175,72,AM/S RLC,3,3,3,3,2,2,3,3,2,2,1,13,13,15,13,15,12,6,12,6,5,13,12,5,15,13,12,14,11,12,15,12,15,15,8,15,6,12,14,16,15,10,8,10,12,14,20,12,10,12,11,12,13,13,14,15,8,11,13,12,11,6,AM/S RLC,626,20,18,20,1,1,1,15,12,18,1,1,15,15,18,1,1,1,1,12,12,1,1,5144,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Ruben Olivera,128001,1657,5/4/1983,27,20,1,7,3,3750,5750,6000,137,125,2902466,183,79,M/AM C,3,1,2,1,2,3,3,4,3,2,2,13,13,14,12,13,15,13,13,5,5,14,15,5,16,13,12,12,12,7,14,12,12,15,11,13,8,11,8,14,14,12,12,13,12,12,20,12,10,8,16,12,10,10,8,13,6,11,4,5,4,14,M/AM C,411,12,20,20,1,1,1,8,20,10,1,1,20,8,10,1,1,1,15,4,5,1,1,34360786944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Rafael van der Vaart,850015,784,2/11/1983,27,83,16,0,0,6084,8000,8200,163,156,39945234,176,74,M/AM RC,2,2,2,3,2,1,2,6,3,2,2,17,15,14,13,16,17,6,19,4,5,17,18,8,17,11,15,13,16,12,16,15,15,16,13,16,11,14,13,13,14,12,7,20,13,11,13,15,10,14,10,14,14,10,16,18,6,17,12,10,12,16,M/AM RC,413,9,20,20,1,1,1,12,20,15,1,1,20,12,15,1,1,1,18,7,15,1,1,5.66936E+11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29/6/2010,Pasquale Foggia,3804626,776,6/3/1983,27,3,1,4,0,3750,7150,7150,140,135,13377724,172,71,M/AM RLC,3,3,2,2,2,3,3,5,2,2,2,13,14,14,10,15,12,7,12,5,7,14,14,7,15,10,9,13,10,11,13,11,10,15,10,15,4,12,12,15,15,8,5,20,13,15,10,14,10,12,7,12,11,14,10,12,10,10,9,11,14,18,M/AM RLC,416,5,20,15,1,1,1,20,20,20,1,1,15,20,20,1,1,1,15,15,15,1,1,8.90606E+13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
29/6/2010,Mathieu Bodmer,910568,769,11/22/1982,27,0,0,3,0,4761,6200,6200,155,138,6807497,190,91,M/AM C,1,1,3,2,2,2,2,2,3,3,1,8,12,13,8,15,13,13,16,7,12,15,12,14,15,10,15,15,14,11,14,13,14,12,12,11,14,16,11,9,9,17,15,12,12,12,20,13,17,11,12,15,14,18,13,15,15,15,13,16,13,10,M/AM C,411,1,18,20,14,15,1,5,20,10,13,8,18,1,1,14,1,8,20,5,10,1,8,800,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Kim Källström,4300331,797,8/24/1982,27,58,9,0,0,5852,6884,6850,160,153,28457476,181,79,M/AM LC,1,1,3,2,1,1,3,1,1,1,3,14,13,13,11,14,16,14,17,10,12,17,12,12,14,15,14,15,14,14,14,13,18,11,12,10,13,16,18,13,12,16,10,20,14,11,12,17,16,14,11,12,10,13,15,15,13,16,14,12,12,7,M/AM LC,414,8,16,20,11,12,1,17,20,5,1,11,16,15,5,1,11,1,20,17,5,11,1,3.51844E+13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29/6/2010,Keith Fahey,5101398,789,1/15/1983,27,2,0,0,0,3600,6450,6450,130,120,5649571,178,80,M RLC,1,1,1,1,1,1,1,1,1,1,1,14,13,12,7,16,14,14,12,5,4,15,12,5,14,8,12,9,13,12,15,11,15,11,6,12,9,13,14,13,10,10,9,10,14,13,20,12,11,14,8,12,6,12,6,11,12,13,12,10,7,10,M RLC,406,1,15,20,1,12,1,15,20,15,1,1,15,1,10,1,1,1,20,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Karim Ziani,912990,5,8/17/1982,27,41,3,0,0,4692,7500,7000,146,137,11128144,169,69,M/AM RC,2,3,3,3,3,3,2,6,3,2,1,10,13,16,8,17,13,5,9,8,5,15,14,7,17,15,8,12,13,9,13,8,13,17,9,13,5,6,9,17,15,16,5,14,13,15,20,13,8,14,8,14,9,10,7,16,13,12,15,15,5,6,M/AM RC,413,11,20,20,1,1,1,13,20,18,1,1,20,13,18,1,1,1,15,13,17,1,1,35433480326,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Kalu Uche,714194,38,11/15/1982,27,26,4,0,0,4900,6650,6650,145,140,5306466,178,72,AM/S RLC,2,3,3,2,2,1,1,5,2,1,1,9,13,13,14,12,12,16,9,7,8,12,11,7,14,12,12,11,11,11,13,9,7,14,4,13,7,10,15,15,14,14,11,12,15,14,20,13,15,13,3,8,4,5,12,9,5,7,3,11,11,12,AM/S RLC,516,20,20,20,1,1,1,15,12,16,1,1,20,15,16,1,1,1,1,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Juninho,316538,1651,1/11/1983,27,0,0,14,2,2250,5900,5900,123,118,962168,179,71,M/AM C,2,2,2,3,2,2,1,7,1,3,3,10,12,12,12,13,12,10,13,7,10,14,13,10,13,9,11,7,11,11,12,12,15,13,5,13,12,12,13,12,13,12,10,10,13,12,20,12,13,12,5,14,10,16,13,12,11,11,14,13,15,5,M/AM C,411,1,19,20,1,11,1,8,20,13,1,1,19,5,12,1,1,1,20,8,13,1,1,4194368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Julien Féret,919594,769,7/5/1982,27,0,0,0,0,4692,6150,6150,140,137,9172463,187,74,M/AM RLC,3,2,3,1,3,3,2,1,2,3,1,15,14,13,9,15,13,9,12,7,4,14,13,7,15,6,12,10,13,12,16,13,12,14,10,12,7,13,12,13,12,14,13,15,15,13,20,14,12,13,6,14,7,11,9,13,12,12,15,15,13,9,M/AM RLC,416,1,20,20,1,1,1,15,20,15,1,1,20,15,15,1,1,1,17,15,15,1,1,5242880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/6/2010,Joan Verdú,7443838,796,5/5/1983,27,0,0,0,0,4489,6500,6500,151,134,5170319,176,70,M/AM C,2,2,1,2,2,3,3,2,1,3,3,12,14,13,13,15,15,9,15,9,9,15,14,11,16,8,14,9,14,10,14,12,11,10,10,13,10,14,15,15,15,12,8,9,10,10,20,12,7,10,4,7,7,17,7,14,14,8,13,13,17,4,M/AM C,411,1,20,20,1,10,1,14,20,14,1,1,20,14,14,1,1,1,15,10,10,1,1,1.75976E+13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29/6/2010,Jermaine Jenas,5103363,765,2/18/1983,27,21,1,10,0,5184,7150,7150,150,144,14430931,184,71,M C,2,2,3,2,3,1,2,7,3,2,2,11,12,12,10,13,12,12,12,6,11,13,10,13,13,11,13,11,11,11,12,11,13,11,13,13,13,18,18,15,14,13,12,13,14,15,20,15,13,10,8,15,11,13,8,18,13,11,13,13,11,10,M C,401,1,15,20,1,15,1,10,20,14,1,1,15,1,1,1,1,1,20,10,14,1,1,2147483716,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
